"Gene","ModuleColor"
"RAC1.2870.29.2",3
"RAD51.2871.73.2",0
"TBP.2875.15.2",1
"TOP1.2876.74.2",2
"UBE2I.2877.3.1",2
"YES1.2878.66.2",1
"SERPINA3.2879.9.2",1
"C7.2888.49.2",1
"CTF1.2889.37.2",1
"CCL28.2890.59.2",1
"CCL14.2900.53.3",1
"IL4.2906.55.3",1
"MDK.2911.27.2",1
"CCL23.2913.1.2",2
"SERPINE1.2925.9.1",2
"APOE.2937.10.2",1
"APOE.2938.55.2",1
"ARTN.2939.10.2",1
"CYCS.2942.50.2",2
"CYP3A4.2943.5.2",2
"NBL1.2944.66.2",2
"CFD.2946.52.2",2
"GHR.2948.58.2",4
"PLA2G10.2949.6.2",1
"IGFBP4.2950.57.2",1
"IGF1.2952.75.2",1
"CGA.LHB.2953.31.2",0
"CFP.2960.66.2",4
"PROC.2961.1.2",1
"PTHLH.2962.50.2",2
"CLEC11A.2966.65.2",1
"VCAM1.2967.8.1",2
"TNFSF15.2968.61.1",2
"AREG.2970.60.2",1
"BMP7.2972.57.2",1
"CD36.2973.15.2",0
"CNTN1.2974.61.2",1
"CCN2.2975.19.2",1
"DSG1.2976.58.2",1
"EDAR.2977.7.2",1
"CXCL5.2979.8.2",1
"LGALS4.2982.82.2",1
"CXCL1.2985.35.1",1
"IL1R1.2991.9.2",2
"IL17RA.2992.59.2",2
"IL18RAP.2993.1.2",1
"IL1RL2.2994.71.2",2
"JAM2.2997.8.1",2
"JAM3.2998.53.2",1
"LSAMP.2999.6.2",2
"MBL2.3000.66.1",1
"NCR3.3003.29.2",1
"PDCD1LG2.3004.67.2",1
"PTPN1.3005.5.2",2
"SIGLEC9.3007.7.2",0
"TGFBR3.3009.3.2",2
"TSLP.3010.53.2",2
"CTLA4.3022.4.2",1
"SERPINF2.3024.18.2",4
"FGF2.3025.50.1",3
"CAST.3026.5.2",1
"CCL23.3028.36.2",1
"CD209.3029.52.2",2
"CLEC4M.3030.3.2",1
"CGA.FSHB.3032.11.2",0
"LGALS2.3033.57.1",1
"GFAP.3034.1.2",2
"IL19.3035.80.2",1
"IL1B.3037.62.1",1
"CXCL11.3038.9.2",0
"CCL3.3040.59.1",1
"MRC2.3041.55.2",2
"MB.3042.7.2",0
"SPARC.3043.49.2",1
"CCL18.3044.3.2",4
"PTN.3045.72.2",2
"RETN.3046.31.1",1
"PRSS1.3049.61.2",4
"VWF.3050.7.2",2
"FASLG.3052.8.2",1
"HP.3054.3.2",3
"IL4R.3055.54.2",1
"CCN4.3057.55.1",1
"TNFSF13B.3059.50.2",1
"C9.3060.43.2",1
"FGF5.3065.65.1",2
"LGALS3.3066.12.1",1
"GDF9.3067.67.1",1
"IGHM.3069.52.3",4
"IL2.3070.1.2",1
"IL13.3072.4.2",1
"IL18BP.3073.51.2",1
"LBP.3074.6.2",4
"F10.3077.66.2",4
"PGF.3078.1.2",0
"RARRES2.3079.62.2",1
"ULBP1.3081.70.2",2
"ULBP2.3082.9.2",1
"EDA2R.3083.71.1",2
"AURKA.3091.70.2",1
"MAPK1.3115.64.2",1
"DIABLO.3122.6.2",1
"VEGFC.3132.1.1",1
"CD4.3143.3.1",1
"CXCL2.3148.49.1",1
"IL2RA.3151.6.1",1
"TNFRSF1B.3152.57.1",2
"CD33.3166.92.1",2
"ADAMTS5.3168.8.2",1
"IDUA.3169.70.2",1
"METAP2.3170.6.1",2
"APP.3171.57.2",1
"ARSB.3172.28.2",1
"NAAA.3173.49.2",0
"ADAMTS1.3174.2.1",0
"ADAMTS13.3175.51.5",4
"CTSC.3178.5.2",1
"CTSA.3179.51.2",0
"CTSS.3181.50.2",2
"ENTPD1.3182.38.2",2
"F7.3184.25.2",4
"C2.3186.2.2",4
"CRISP3.3187.52.2",1
"TMPRSS15.3189.61.2",1
"WFIKKN1.3191.50.2",1
"CNDP2.3192.3.2",1
"GP6.3194.36.2",4
"GNLY.3195.50.2",1
"HAPLN1.3196.6.2",1
"IDE.3197.70.2",1
"IDS.3198.4.1",2
"KLK12.3199.54.2",1
"KLK5.3201.49.2",1
"KREMEN2.3202.28.2",1
"LTA4H.3204.2.2",1
"LYVE1.3206.4.2",2
"MEPE.3209.69.1",0
"METAP1.3210.1.2",1
"ASAH2.3212.30.3",1
"NID1.3213.65.2",2
"PIGR.3216.2.2",0
"RET.3220.40.2",2
"SFRP1.3221.54.1",1
"SEMA3A.3222.11.2",2
"ACP5.3232.28.2",2
"CCDC80.3234.23.2",2
"WFIKKN2.3235.50.2",0
"ACAN.3280.49.2",2
"TGFBI.3283.21.1",2
"BGN.3284.75.1",1
"C1R.3285.23.2",2
"CD109.3290.50.2",2
"FCER2.3291.30.2",2
"CD48.3292.75.1",2
"CD5L.3293.2.4",4
"CFC1.3294.55.2",2
"CNTN2.3296.92.2",2
"CNTN4.3298.52.2",2
"CNTN5.3299.29.2",1
"CST7.3302.58.1",1
"DLL4.3305.6.1",2
"FCGR2A.3309.2.2",0
"FCGR2B.3310.62.1",2
"FCGR3B.3311.27.1",2
"FCGR1A.3312.64.1",1
"FCN2.3313.21.2",1
"GFRA1.3314.74.2",1
"GPC2.3315.15.1",1
"SERPIND1.3316.58.1",4
"HTRA2.3317.33.1",2
"IGFBP7.3320.49.2",1
"IL24.3321.2.2",1
"LRIG3.3322.52.2",1
"LRP8.3323.37.1",2
"LY9.3324.51.1",0
"MATN2.3325.2.2",2
"CADM1.3326.58.2",2
"NTN4.3327.27.1",2
"PGLYRP1.3329.14.2",1
"RGMB.3331.8.1",2
"HJV.3332.57.1",2
"TFPI.3336.50.1",2
"THBS2.3339.33.1",1
"THBS4.3340.53.1",2
"ABL1.3341.33.4",1
"ABL2.3342.76.4",1
"ACY1.3343.1.4",2
"SERPINC1.3344.60.4",1
"AURKB.3346.72.2",1
"GRK2.3347.9.2",1
"BMP1.3348.49.2",1
"CAMK2A.3350.53.2",1
"CAMK2B.3351.1.1",1
"CA6.3352.80.3",4
"CA7.3356.50.1",1
"CDK2.CCNA2.3357.67.2",1
"CDK5.CDK5R1.3358.51.2",0
"CDK8.CCNC.3359.11.2",1
"CD207.3361.26.2",1
"CHRDL1.3362.61.2",1
"CSK.3363.31.4",3
"CTSV.3364.76.2",1
"DKK4.3365.7.2",2
"ECM1.3366.51.2",1
"FETUB.3367.8.3",4
"GZMH.3373.5.2",1
"HCK.3374.49.2",1
"IL17RD.3376.49.2",1
"KLK7.3378.49.2",1
"PRKCI.3379.29.1",1
"LYN.3381.24.2",3
"PAK3.3387.1.2",0
"PAK5.3388.58.2",1
"SERPINA5.3389.7.2",4
"PIK3CA.PIK3R1.3390.72.2",1
"PIK3CG.3391.10.2",1
"AKT3.3392.68.2",2
"PLK1.3394.81.2",1
"REN.3396.54.2",4
"PTPN11.3397.7.4",2
"STAB2.3399.31.2",1
"TBK1.3400.49.2",1
"PTPN2.3401.8.2",1
"TPSB2.3403.1.2",0
"TPSG1.3404.51.2",1
"UFC1.3405.6.2",2
"BCL2.3412.7.1",2
"BCL2A1.3413.50.2",1
"BMX.3414.40.2",1
"IBSP.3415.61.2",0
"CAMK1D.3418.12.2",1
"CAMK2D.3419.49.2",1
"CA13.3420.21.2",1
"TNFSF8.3421.54.2",2
"CDK1.CCNB1.3422.4.2",1
"CMA1.3423.59.2",1
"CSNK2A1.3427.63.2",1
"EPHA1.3431.54.2",1
"EPHA3.3432.21.2",1
"FN1.3434.34.1",2
"FN1.3435.53.2",2
"FLT3.3437.80.3",1
"FSTL3.3438.10.2",2
"GZMA.3440.7.2",0
"GSK3A.3441.64.2",1
"IL15RA.3445.53.2",1
"CXCL8.3447.64.2",2
"INSR.3448.13.2",2
"SERPINA4.3449.58.2",1
"KLK6.3450.4.2",0
"LCK.3452.17.2",1
"LYN.3453.87.2",1
"POSTN.3457.57.1",1
"PDGFRB.3459.49.2",0
"BCAN.3461.58.1",1
"PRKACA.3466.8.2",3
"RPS6KA3.3469.74.1",1
"SELE.3470.1.2",4
"STK16.3471.49.1",1
"BIRC5.3472.40.2",1
"MPL.3473.78.2",1
"THBS1.3474.19.2",2
"NTRK1.3477.63.2",1
"DUSP3.3480.7.1",1
"XPNPEP1.3481.87.1",2
"AGT.3484.60.2",1
"B2M.3485.28.2",0
"FGF1.3486.58.2",3
"CXCL13.3487.32.2",0
"CAT.3488.64.2",3
"CNTF.3489.9.2",1
"FGF17.3494.71.3",1
"CXCL6.3495.15.2",1
"IFNA2.3497.13.2",1
"IL17B.3499.77.2",1
"ITGA1.ITGB1.3503.4.2",1
"HAMP.3504.58.2",0
"LTA.LTB.3505.6.2",1
"LTA.LTB.3506.49.1",1
"CCL22.3508.78.3",1
"CXCL12.3516.60.2",1
"CPB2.3518.54.2",4
"CCL17.3519.3.2",1
"TGFB3.3520.58.1",1
"CGA.TSHB.3521.16.2",1
"VIP.3522.57.1",1
"CD40LG.3534.14.2",1
"DKK1.3535.84.1",0
"DDC.3538.26.1",1
"ADIPOQ.3554.24.1",1
"SERPINA1.3580.25.5",1
"AHSG.3581.53.3",4
"ARSA.3583.54.5",1
"BSG.3585.54.4",1
"BMP10.3587.53.1",1
"CAMK1.3592.4.3",1
"CASP3.3593.72.3",1
"CHIT1.3600.2.3",0
"CLEC7A.3603.60.4",1
"MASP1.3605.77.4",1
"DKK3.3607.71.1",1
"GNS.3616.3.1",0
"HGFAC.3617.80.4",4
"IL22RA1.3620.67.1",1
"LGMN.3622.33.4",1
"LY86.3623.84.4",1
"MMEL1.3627.71.4",1
"MAP2K2.3628.3.4",1
"CDC42BPB.3629.60.4",1
"CADM3.3630.27.4",2
"LRPAP1.3640.14.3",1
"TLR4.LY96.3647.49.4",2
"KDR.3651.50.5",2
"MFRP.3685.53.1",0
"A2M.3708.62.1",0
"PLG.3710.49.2",4
"CKB.CKM.3714.49.2",3
"CDKN1B.3719.2.2",1
"NPPB.3723.1.2",1
"PYY.3727.35.1",1
"SCT.3728.52.2",0
"TNFRSF4.3730.81.2",1
"CSF1.3738.54.1",2
"PROC.3758.68.3",1
"PTGS2.3761.4.2",1
"TEK.3773.15.4",1
"ADAM9.3795.6.2",2
"ANGPTL4.3796.79.2",1
"CDH2.3797.1.1",1
"CA9.3798.71.1",1
"CA3.3799.11.2",3
"CKB.3800.71.2",1
"CST5.3803.10.2",1
"ESM1.3805.16.2",1
"EPHA5.3806.55.1",2
"FGF23.3807.1.2",1
"FGFR2.3808.76.2",1
"FGFR3.3809.1.2",1
"FGR.3810.50.2",2
"FYN.3813.3.2",1
"IL12RB2.3815.14.1",0
"PRKCQ.3817.18.1",1
"MAPKAPK2.3820.68.2",1
"MAPKAPK5.3821.28.1",1
"MAPKAPK3.3822.54.2",1
"MATK.3823.9.1",1
"MAPK8.3825.18.2",1
"PAK6.3827.22.1",1
"PTEN.3831.21.1",1
"PTK6.3832.51.1",1
"TLR2.3835.11.2",1
"UFM1.3836.51.2",2
"ZAP70.3837.6.2",1
"AIP.3839.60.2",1
"PPIA.3844.2.1",2
"DYNLRB1.3845.51.2",1
"ETHE1.3847.56.2",1
"GAPDH.3848.14.2",0
"DNAJB1.3852.19.2",1
"MDH1.3853.56.1",2
"NACA.3854.24.1",1
"PRDX1.3855.56.1",1
"ACP1.3858.5.1",0
"PSMA1.3859.50.2",1
"PSMA6.3860.7.2",1
"RPS7.3864.5.2",1
"SBDS.3866.7.2",1
"SEZ6L2.3867.49.1",1
"SGTA.3868.8.1",3
"TPT1.3872.2.1",2
"TPO.3873.51.2",2
"UBE2L3.3874.8.1",1
"ARID3A.3875.62.1",1
"CDC37.3879.50.1",1
"DYNLL1.3881.49.2",1
"KPNB1.3887.90.2",3
"ING1.3888.8.1",1
"LMNB1.3889.64.2",1
"LDHB.3890.8.2",2
"MBD4.3891.56.1",2
"MED1.3892.21.2",1
"MSLN.3893.64.1",0
"NAGK.3894.15.2",3
"PGAM1.3896.5.2",2
"PDXP.3897.61.1",1
"PSMD7.3898.5.2",1
"SKP1.3902.21.2",1
"SNX4.3903.49.2",3
"UBE2N.3905.62.1",1
"DDR1.4122.12.2",0
"FGF4.4123.60.2",1
"HSPA1A.4124.24.2",1
"AGER.4125.52.2",0
"BPI.4126.22.1",0
"C6.4127.75.1",4
"CCL24.4128.27.2",1
"CFB.4129.72.1",4
"FGF6.4130.71.1",1
"FN1.4131.72.2",2
"FST.4132.27.2",1
"GZMB.4133.54.2",1
"IGHE.4135.84.2",1
"IL17D.4136.40.2",0
"IL25.4137.57.2",1
"IL20.4138.25.2",1
"IL7.4140.3.2",1
"CXCL10.4141.79.1",0
"XCL1.4143.74.2",1
"CCL13.4144.13.1",1
"NTF3.4145.58.2",1
"NTF4.4146.58.2",1
"PAPPA.4148.49.2",4
"PDGFB.4149.8.2",1
"PLG.4150.75.2",1
"PLG.4151.6.2",4
"KLKB1.4152.58.2",4
"SERPINA3.4153.11.2",1
"SELP.4154.57.2",4
"TNC.4155.3.2",2
"TGFB2.4156.74.1",1
"F2.4157.2.1",4
"PLAU.4158.54.2",1
"CFH.4159.130.1",1
"MMP2.4160.49.1",1
"TF.4162.54.2",1
"H2AZ1.4163.5.2",1
"YWHAG.4179.57.3",1
"EIF4EBP2.4184.43.3",1
"PGD.4187.49.2",3
"AKR7A2.4188.1.2",3
"AKR1A1.4192.10.2",2
"ANP32B.4194.26.3",2
"CFL1.4203.50.2",1
"VTA1.4209.60.2",3
"EPS15L1.4212.5.3",1
"HSD17B10.4217.49.3",1
"FER.4220.39.2",1
"SYNCRIP.4224.7.2",1
"EIF4G2.4230.1.2",2
"IGF1R.4232.19.2",2
"IL1RL1.4234.8.2",2
"LCMT1.4237.70.3",1
"PKM.4240.31.2",1
"L1CAM.4246.40.2",2
"NME2.4249.64.2",0
"NSFL1C.4250.23.3",2
"NUDCD3.4254.6.2",1
"PA2G4.4258.15.2",3
"PON1.4261.55.2",1
"PES1.4267.81.3",1
"PFDN5.4271.75.2",1
"GPI.4272.46.2",2
"PEBP1.4276.10.2",2
"P4HB.4278.14.3",1
"PSMA2.4280.47.2",2
"RAN.4282.3.2",3
"RBM39.4284.18.3",1
"NAPA.4292.5.3",2
"SPHK1.4294.16.2",1
"SPON1.4297.62.3",2
"TK1.4301.58.2",1
"LCORL.4304.18.2",1
"TKT.4306.4.2",2
"TPI1.4309.59.3",2
"DCTPP1.4314.12.2",1
"PTPN6.4318.12.3",1
"AMN.4322.28.3",1
"CST2.4324.33.2",0
"BOC.4328.2.2",2
"CLEC1B.4332.6.2",1
"CRP.4337.49.2",0
"ICAM1.4342.10.2",2
"DAPK2.4355.13.1",1
"DYRK3.4359.87.1",1
"GDF15.4374.45.2",2
"DHH.4389.2.1",1
"FGF12.4392.54.2",1
"FGF16.4393.3.1",1
"FGF8.4394.71.2",1
"IFNL1.4396.54.1",0
"IFNL2.4397.26.2",1
"MST1.4407.10.1",0
"SLPI.4413.3.2",1
"ADAM12.4420.7.2",1
"BCL2L1.4423.77.2",1
"CHST6.4429.51.2",1
"COLEC11.4430.44.3",1
"ENPP7.4435.66.2",1
"ENTPD3.4436.1.2",1
"ENTPD5.4437.56.3",1
"FCRL3.4440.15.2",1
"LRRTM3.4453.83.3",1
"MFGE8.4455.89.2",1
"PCSK7.4459.68.2",1
"PDPK1.4460.8.2",1
"SIGLEC1.4464.10.2",1
"SPARCL1.4467.49.2",1
"SPHK2.4468.21.2",1
"CHST15.4469.78.2",2
"TGM3.4471.50.2",1
"TPM2.4472.5.2",1
"RPS27A.4474.19.2",1
"ZAP70.4476.22.2",0
"SERPING1.4479.14.2",2
"C3.4480.59.2",4
"C4A.C4B.4481.34.2",1
"C5.C6.4482.66.2",4
"FGF7.4487.1.1",0
"IL11.4493.92.1",1
"MMP12.4496.60.2",0
"NCAM1.4498.62.2",2
"PDGFA.4499.21.1",5
"CLEC11A.4500.50.2",1
"ADAMTS15.4533.76.2",1
"PRSS22.4534.10.2",2
"BST1.4535.50.2",0
"CBX5.4540.11.2",1
"CDON.4541.49.2",2
"CLU.4542.24.2",1
"COL23A1.4543.65.2",1
"PPBP.4544.4.3",4
"DNAJC19.4545.53.3",1
"ADGRE2.4546.27.3",2
"FLRT1.4547.59.2",2
"FUT3.4548.4.2",1
"FUT5.4549.78.2",2
"ADGRG5.4551.72.3",1
"HDGFL2.4553.65.3",1
"IL34.4556.10.2",0
"KIRREL3.4557.61.2",2
"KYNU.4559.64.2",1
"LCK.4560.34.2",2
"NXPH1.4562.1.2",1
"PLCG1.4563.61.2",1
"PLXNC1.4564.2.2",2
"RSPO2.4566.24.3",5
"SH2D1A.4567.82.2",1
"SLITRK5.4568.17.2",2
"SORCS2.4569.52.2",1
"PPY.4588.1.2",0
"IL6.4673.13.2",0
"HIBADH.4693.72.2",1
"CSF2.4697.59.2",1
"LTA.4703.87.2",1
"EPB41.4706.17.2",1
"YWHAH.4707.50.2",2
"HSD17B1.4708.3.2",1
"APOD.4712.28.3",1
"IL3.4717.55.2",1
"PPIB.4718.5.2",1
"PDIA3.4719.58.2",1
"TFF3.4721.54.2",2
"AFM.4763.31.3",4
"OLFM4.4769.10.3",1
"SMPDL3A.4771.10.3",0
"GSN.4775.34.3",1
"SERPINA6.4785.30.3",1
"LPO.4801.13.3",1
"COL8A1.4807.13.3",1
"ITIH4.4811.33.3",4
"SFN.4829.43.6",1
"SELL.4831.4.2",1
"TNFRSF10A.4832.75.2",1
"EPHA2.4834.61.2",1
"CSF3.4840.73.1",1
"GPC3.4842.62.2",0
"IL1A.4851.25.1",2
"BMPR2.4862.63.1",1
"NTRK2.4866.59.2",2
"VEGFA.4867.15.2",1
"ANG.4874.3.1",1
"F9.4876.32.1",4
"F10.4878.3.1",4
"GDF2.4880.21.1",1
"INS.4883.56.2",1
"CCL7.4886.3.1",1
"WNT7A.4889.82.1",1
"POMC.4890.10.1",1
"GCG.4891.50.1",1
"C3.4900.8.1",4
"PPP3CA.PPP3R1.4903.72.1",2
"CASP2.4904.7.1",1
"COTL1.4905.63.1",1
"F5.4906.35.1",0
"FGA.FGB.FGG.4907.56.1",1
"ENG.4908.6.1",2
"LGALS8.4909.68.1",1
"PLA2G1B.4910.21.1",1
"GSTP1.4911.49.2",2
"GOT1.4912.17.1",1
"CCL16.4913.78.1",4
"CGA.CGB3.CGB7.4914.10.1",0
"HBA1.HBB.4915.64.2",3
"IGHD.4916.2.1",0
"ITGAV.ITGB5.4917.62.1",2
"LYZ.4920.10.1",1
"CCL19.4922.13.1",2
"AMH.4923.79.1",1
"MMP1.4924.32.1",1
"MMP13.4925.54.2",1
"SHBG.4929.55.1",4
"STC1.4930.21.1",2
"F3.4931.59.1",1
"EREG.4956.2.1",1
"AGR2.4959.2.1",0
"ANXA1.4960.72.1",1
"ANXA2.4961.17.1",3
"CDNF.4962.52.1",1
"ARPP19.4963.19.1",1
"ERAP1.4964.67.1",2
"ATP5F1B.4965.27.1",1
"C1QBP.4967.1.1",1
"CAPG.4968.50.1",1
"CA1.4969.2.1",3
"CA2.4970.55.1",1
"CTSZ.4971.1.1",2
"BIRC3.4973.18.1",1
"CRK.4976.57.1",2
"DBNL.4978.54.2",2
"DPT.4979.34.2",0
"DSC3.4981.6.1",1
"PI3.4982.54.1",4
"ESD.4984.83.1",2
"FABP5.4985.11.1",1
"PTK2.4986.59.1",1
"FCAR.4987.17.1",1
"FGFR4.4988.49.2",0
"FGG.4989.7.1",1
"GP1BA.4990.87.1",1
"GPC5.4991.12.1",2
"GRN.4992.49.1",2
"GSTA3.4993.16.1",1
"HPGD.4995.16.1",1
"HRG.4996.66.1",1
"EIF4A3.4997.19.1",1
"LGALS3BP.5000.52.1",2
"SCGB2A1.5001.6.2",1
"MMP14.5002.76.1",1
"MAPK11.5004.69.1",0
"MAPK12.5005.4.1",1
"MAPK13.5006.71.1",1
"MAPK14.5007.1.1",0
"SOD2.5008.51.1",2
"MSN.5009.11.1",1
"NAMPT.5011.11.1",1
"AK1.5012.67.1",3
"CLIC1.5013.2.1",1
"NCK1.5014.49.1",1
"PLA2G7.5015.15.1",1
"PRDX5.5017.19.1",1
"PRDX6.5018.68.1",3
"UCHL1.5019.16.2",1
"PGK1.5020.50.1",1
"PPA1.5021.13.1",1
"ADSL.5023.23.1",1
"RB1.5024.67.1",1
"RPS3.5026.66.1",1
"CD163.5028.59.1",2
"FAP.5029.3.1",1
"SIRT2.5030.52.1",1
"SPTAN1.5031.10.1",1
"SSRP1.5032.64.1",1
"TPM1.5033.27.1",1
"PRSS2.5034.79.1",4
"TYMS.5035.7.1",1
"TNFAIP6.5036.50.1",1
"CD274.5060.62.3",1
"ICOSLG.5061.27.3",1
"CD226.5062.60.3",1
"CD244.5063.12.2",1
"CD83.5065.8.2",1
"CD300C.5066.134.3",2
"CD55.5069.9.3",2
"TNFRSF6B.5070.76.3",1
"EPHA10.5076.53.2",2
"EPHB6.5078.82.3",2
"IL1RAPL2.5082.51.3",1
"IL20RA.5085.18.3",1
"IL22RA2.5087.5.3",1
"IL23R.5088.175.3",1
"IL7R.5089.11.3",1
"LILRB1.5090.49.2",2
"LILRB2.5091.28.3",1
"JAG1.5092.51.3",2
"JAG2.5093.47.3",1
"JAML.5094.62.3",1
"KIR2DL4.5095.21.3",1
"KIR3DL2.5096.51.3",0
"KIR3DS1.5097.14.3",1
"KLRF1.5098.79.3",1
"SCARB2.5100.53.3",1
"MICB.5102.55.3",1
"CD200R1.5103.30.3",1
"RTN4R.5105.2.3",2
"NOTCH2.5106.52.3",0
"NOTCH1.5107.7.2",2
"NOTCH3.5108.72.3",2
"NRCAM.5109.24.3",2
"NRXN1.5110.84.3",2
"NRXN3.5111.15.3",2
"CD200.5112.73.3",2
"PRLR.5114.65.3",1
"ROBO2.5116.62.2",2
"ROBO3.5117.14.3",1
"SEMA6B.5121.3.2",2
"ICAM5.5124.69.3",2
"SLAMF6.5128.53.3",5
"SCARF1.5129.12.3",2
"TNFRSF19.5131.15.3",1
"IL27RA.5132.71.3",2
"TGFBR2.5133.17.3",1
"HAVCR2.5134.52.2",2
"TNFRSF12A.5138.50.3",1
"UNC5C.5139.32.3",2
"PDE7A.5178.5.3",1
"PRKAA1.PRKAB1.PRKAG1.5183.53.3",1
"NMT1.5196.7.3",1
"PDE9A.5201.50.4",0
"PPID.5202.4.3",1
"PSME3.5204.13.3",1
"GCKR.5223.59.3",1
"CSNK2A1.5224.20.3",1
"CSNK2A1.CSNK2B.5225.50.3",3
"CSNK2A2.CSNK2B.5226.36.3",1
"PDK1.5227.60.3",1
"KIF23.5228.25.2",1
"IMPDH1.5229.90.3",1
"HMGCR.5230.99.3",1
"PCSK9.5231.79.3",2
"NR1D1.5236.2.3",1
"PPIE.5238.26.3",1
"MAP2K4.5242.37.3",4
"PRKAA2.PRKAB2.PRKAG1.5245.40.5",1
"PDE2A.5246.64.3",1
"PPIF.5248.68.2",2
"STK17B.5249.31.3",1
"IMPDH2.5250.53.3",1
"PDE11A.5252.33.3",1
"PDE1A.5253.1.2",1
"PDE3A.5254.69.3",1
"PDE4D.5255.22.3",1
"PDE5A.5256.86.3",1
"MAP3K7.TAB1.5259.2.3",1
"TYK2.5260.80.3",1
"ABL2.5261.13.3",1
"BCAR3.5262.57.3",1
"CALR.5264.65.3",1
"GRAP2.5265.12.3",1
"MMP16.5268.49.3",1
"SHC1.5272.55.2",2
"VAV1.5275.28.2",1
"SLC25A18.5280.68.5",1
"CCL11.5301.7.3",0
"F9.5307.12.3",4
"APOE.5312.49.3",1
"TNNT2.5315.22.3",1
"F2.5316.54.3",0
"ANXA6.5335.73.3",1
"CD86.5337.64.3",1
"S100A9.5339.49.3",1
"CASP10.5340.24.3",1
"CPE.5343.74.3",2
"CKAP2.5345.51.3",1
"CPNE1.5346.24.3",0
"CCNB1.5347.59.3",1
"DLL1.5349.69.3",2
"GPC6.5350.14.2",2
"HNRNPA2B1.5351.52.3",3
"TNFRSF14.5352.11.3",1
"IL1RN.5353.89.2",1
"KRT18.5354.11.3",1
"TNFSF14.5355.69.3",1
"NLGN4X.5357.60.3",2
"OMD.5358.3.3",1
"PIM1.5359.65.3",1
"AKT2.5360.9.2",1
"SEMA3E.5363.51.3",0
"SET.5364.7.3",2
"TNFRSF13C.5383.14.3",1
"FAS.5392.73.2",2
"LEPR.5400.52.3",0
"TNFRSF21.5404.53.3",2
"CDH15.5410.53.3",1
"CD27.5412.53.3",1
"SIRPA.5430.66.3",0
"FABP3.5437.63.3",2
"TNNI2.5440.26.3",1
"TNNI3.5441.67.3",0
"NPPA.5443.62.2",1
"ALCAM.5451.1.3",2
"ASGR1.5452.71.3",1
"CNDP1.5456.59.2",1
"COLEC12.5457.5.2",1
"CST1.5459.33.3",0
"DDX19B.5460.60.3",1
"FCN3.5462.62.3",4
"GAS1.5463.22.3",2
"GRB2.5464.52.3",2
"HS6ST1.5465.32.3",2
"HSP90AB1.5467.15.3",2
"IL17RC.5468.67.3",1
"PRKCB.5475.10.3",1
"PRKCG.5476.66.3",2
"FOLH1.5478.50.2",1
"CCL5.5480.49.3",3
"RASA1.5481.16.3",1
"RGMA.5483.1.3",2
"RPS3A.5484.63.3",1
"ICAM2.5486.73.3",1
"SLAMF7.5487.7.3",1
"SRC.5488.74.3",0
"STIP1.5489.18.3",1
"SPOCK1.5490.53.3",2
"SPOCK2.5491.12.3",2
"WNK3.5493.17.3",3
"SNRPF.5494.52.3",1
"CTSD.5508.62.3",1
"EGF.5509.7.3",1
"TNFRSF18.5526.53.3",1
"FGFR1.5532.53.3",2
"TNFRSF10B.5534.49.2",1
"NRP1.5542.22.2",2
"FGL1.5581.28.3",0
"RYK.5583.62.3",1
"TCN2.5584.21.3",1
"MINPP1.5586.66.3",2
"ZPLD1.5590.11.3",1
"PDIA5.5593.11.3",1
"CD5.5596.75.3",2
"GREM2.5598.3.3",1
"PCYOX1L.5599.88.3",1
"PGLYRP2.5601.2.3",1
"RNASE10.5602.62.3",0
"HPSE.5604.30.3",1
"MFNG.5605.77.3",1
"MFAP1.5606.24.3",0
"TAFA5.5609.92.3",2
"FAM171A1.5610.32.3",1
"DEFB108B.5611.56.3",1
"HINT2.5612.16.3",1
"LAT2.5613.75.3",1
"CRH.5614.44.3",1
"FAM172A.5615.62.3",1
"NPFF.5617.41.3",1
"FAM3B.5618.50.3",0
"PAM.5620.13.3",2
"THSD1.5621.64.3",2
"CD300LF.5623.11.3",0
"CTRC.5626.20.3",1
"GNRH1.5627.53.3",1
"SEMA3G.5628.21.3",2
"KLRC1.5629.58.3",1
"CD300A.5630.48.3",2
"MLN.5631.83.3",0
"CRTAC1.5632.6.3",2
"POFUT1.5634.39.3",2
"MFAP4.5636.10.3",1
"NTNG1.5637.81.3",2
"COLGALT1.5638.23.3",0
"NETO1.5639.49.3",1
"LCN8.5643.2.3",0
"RNASE4.5644.60.3",1
"RNASE6.5646.20.3",1
"CTRB2.5648.28.3",0
"PSG4.5649.83.3",1
"PDIA6.5650.9.3",2
"PSG7.5651.50.3",1
"PRSS37.5653.23.3",1
"TMX3.5654.70.3",2
"ENDOU.5656.53.3",1
"ST3GAL1.5657.28.3",2
"F13B.5658.64.3",4
"TRH.5659.11.3",1
"SOD3.5660.51.3",1
"IL18.5661.15.3",1
"PF4V1.5663.18.3",2
"DEFB106A.5664.57.3",1
"SEMA3B.5667.3.3",1
"SIRPB2.5669.26.3",1
"CTRB1.5671.1.3",1
"TNC.5675.6.3",1
"ASIP.5676.54.3",1
"C2orf66.5677.15.3",1
"DEFB103A.5679.16.3",1
"OBP2B.5680.54.3",0
"VASN.5682.13.3",2
"PRKCSH.5687.5.3",2
"CBLN4.5688.65.3",2
"DEFB112.5689.1.3",0
"TUFT1.5690.49.3",1
"CRISPLD2.5691.2.3",2
"TNXB.5698.60.3",1
"CLEC3B.5701.81.3",2
"OLFM1.5703.26.3",2
